crdc_id,year,fips,ncessch,leaid,race,sex,disability,lep,students_AP_exam_none,students_AP_pass_none,students_AP_exam_oneormore,students_AP_pass_oneormore,students_AP_exam_all,students_AP_pass_all
480009312005,2015,48,480009312005,4800093,99,99,99,99,,,,,,
480009312112,2015,48,480009312112,4800093,99,99,99,99,,,,,,
480009312248,2015,48,480009312248,4800093,99,99,99,99,,,,,,
480009508166,2015,48,480009508166,4800095,99,99,99,99,,,,,,
480009510550,2015,48,480009510550,4800095,99,99,99,99,,,,,,
480009608167,2015,48,480009608167,4800096,99,99,99,99,,,,,,
480009808169,2015,48,480009808169,4800098,99,99,99,99,,,,,,
480010508205,2015,48,480010508205,4800105,99,99,99,99,,,,,,
480010512070,2015,48,480010512070,4800105,99,99,99,99,,,,,,
480010512095,2015,48,480010512095,4800105,99,99,99,99,,,,,,
480010513356,2015,48,480010513356,4800105,99,99,99,99,,,,,,
480010608207,2015,48,480010608207,4800106,99,99,99,99,,,,,,
480010611212,2015,48,480010611212,4800106,99,99,99,99,,,,,,
480010808213,2015,48,480010808213,4800108,99,99,99,99,,,,,,
480010813274,2015,48,480010813274,4800108,99,99,99,99,,,,,,
480010908220,2015,48,480010908220,4800109,99,99,99,99,,,,,,
480011308237,2015,48,480011308237,4800113,99,99,99,99,,,,,,
480011508239,2015,48,480011508239,4800115,99,99,99,99,,,,,,
480011808242,2015,48,480011808242,4800118,99,99,99,99,,,,,,
480011812310,2015,48,480011812310,4800118,99,99,99,99,,,,,,
480011812759,2015,48,480011812759,4800118,99,99,99,99,,,,,,
480011812767,2015,48,480011812767,4800118,99,99,99,99,,,,,,
480012408248,2015,48,480012408248,4800124,99,99,99,99,,,,,,
480012409258,2015,48,480012409258,4800124,99,99,99,99,,,,,,
480012508249,2015,48,480012508249,4800125,99,99,99,99,46.0,,0.0,,,
480012508252,2015,48,480012508252,4800125,99,99,99,99,,,,,,
480012510713,2015,48,480012510713,4800125,99,99,99,99,,,,,,
480012511234,2015,48,480012511234,4800125,99,99,99,99,,,,,,
480012511235,2015,48,480012511235,4800125,99,99,99,99,,,,,,
480012512514,2015,48,480012512514,4800125,99,99,99,99,,,,,,
480012708255,2015,48,480012708255,4800127,99,99,99,99,,,,,,
480013208279,2015,48,480013208279,4800132,99,99,99,99,6,8,12,,,
480013308280,2015,48,480013308280,4800133,99,99,99,99,,,,,,
480013309294,2015,48,480013309294,4800133,99,99,99,99,,,,,,
480013311872,2015,48,480013311872,4800133,99,99,99,99,,,,,,
480013908309,2015,48,480013908309,4800139,99,99,99,99,,,,,,
480013912116,2015,48,480013912116,4800139,99,99,99,99,,,,,,
480013912285,2015,48,480013912285,4800139,99,99,99,99,,,,,,
480013912365,2015,48,480013912365,4800139,99,99,99,99,25.0,,0.0,,,
480014108325,2015,48,480014108325,4800141,99,99,99,99,,,,,,
